category id,gene,locus tag,category1,category2,category3,category4,category5
SW 1.1.8.2,BSU_15160,pbpB,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.8.2,BSU_28050,maf,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.8.2,BSU_29610,ezrA,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.8.2,BSU_27300,yrrS,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.8.2,BSU_22380,tseB,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.8.2,BSU_22030,dynA,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.8.2,BSU_37030,racA,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.8.2,BSU_21920,ugtP,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.8.2,BSU_29630,refZ,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.8.2,BSU_15240,divIB,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.8.2,BSU_40370,walJ,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.8.2,BSU_15390,sepF,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.8.2,BSU_16560,rasP,Cellular processes,Cell envelope and cell division,Cell division,Other genes,
SW 1.1.9,BSU_12420,yjoB,Cellular processes,Cell envelope and cell division,Cell division/ based on similarity,,
SW 1.2.1.1.1,BSU_28750,araN,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_32600,frlO,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_30170,ytcP,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_32550,yurJ,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_34160,ganS,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_31560,nupP,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_32580,frlM,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_35930,rbsD,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_34600,mdxF,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_31550,nupO,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_06970,rhiL,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_06990,rhiG,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_35950,rbsC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_28730,araQ,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_34590,mdxG,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_35960,rbsB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_32590,frlN,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_30290,melC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_34150,ganP,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_30270,melE,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_35940,rbsA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_30160,ytcQ,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_38810,msmX,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_30280,melD,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_06980,rhiF,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_30135,yteP,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_34610,mdxE,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_31570,nupQ,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.1,BSU_28740,araP,Cellular processes,Transporters,ABC transporters,Importers,Uptake of carbon sources
SW 1.2.1.1.2,BSU_32730,metQ,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_27430,glnQ,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_23960,artR,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_32750,metN,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_03610,tcyA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_27450,glnM,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_29370,tcyK,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_29350,tcyM,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_03590,tcyC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_32740,metP,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_03600,tcyB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_27460,glnP,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_27440,glnH,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_29340,tcyN,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_39480,yxeO,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_39490,yxeN,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_23970,artQ,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_39500,yxeM,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_29360,tcyL,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_23980,artP,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.2,BSU_29380,tcyJ,Cellular processes,Transporters,ABC transporters,Importers,Uptake of amino acids
SW 1.2.1.1.3,BSU_11370,appF,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_11470,oppF,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_12950,dppD,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_12940,dppC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_12930,dppB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_11400,appC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_11450,oppC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_11430,oppA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_11440,oppB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_12960,dppE,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_11460,oppD,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_13000,ykfD,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_11360,appD,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_11382,appA/2,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_11381,appA/1,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.3,BSU_11390,appB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of peptides
SW 1.2.1.1.4,BSU_02980,opuAA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of compatible solutes for osmoprotection
SW 1.2.1.1.4,BSU_33720,opuBB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of compatible solutes for osmoprotection
SW 1.2.1.1.4,BSU_03000,opuAC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of compatible solutes for osmoprotection
SW 1.2.1.1.4,BSU_33800,opuCD,Cellular processes,Transporters,ABC transporters,Importers,Uptake of compatible solutes for osmoprotection
SW 1.2.1.1.4,BSU_33730,opuBA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of compatible solutes for osmoprotection
SW 1.2.1.1.4,BSU_33810,opuCC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of compatible solutes for osmoprotection
SW 1.2.1.1.4,BSU_33830,opuCA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of compatible solutes for osmoprotection
SW 1.2.1.1.4,BSU_33820,opuCB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of compatible solutes for osmoprotection
SW 1.2.1.1.4,BSU_02990,opuAB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of compatible solutes for osmoprotection
SW 1.2.1.1.4,BSU_33710,opuBC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of compatible solutes for osmoprotection
SW 1.2.1.1.5,BSU_01630,feuA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_39610,yxeB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_33320,fhuD,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_33300,fhuG,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_08460,yfhA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_33310,fhuB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_03810,fpbO,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_01610,feuC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_07500,fecE,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_07520,fecC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_03820,fpbP,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_07510,fecD,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_10330,yhfQ,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_03800,fpbN,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_01620,feuB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_03830,fpbQ,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_32940,yusV,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_07490,fecF,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_08450,yfiZ,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_33290,fhuC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.5,BSU_08440,yfiY,Cellular processes,Transporters,ABC transporters,Importers,Uptake of iron/ siderophores
SW 1.2.1.1.6,BSU_24970,pstA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_24990,pstS,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_30770,mntA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_08830,ssuB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_24960,pstBA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_08840,ssuA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_30750,mntC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_30740,mntD,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_02870,znuB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_24950,pstBB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_33380,yvgL,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_02850,znuA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_02860,znuC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_33390,yvgM,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_08850,ssuC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_24980,pstC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.6,BSU_30760,mntB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of ions
SW 1.2.1.1.7,BSU_33160,yvrA,Cellular processes,Transporters,ABC transporters,Importers,Uptake of cofactors
SW 1.2.1.1.7,BSU_33180,yvrC,Cellular processes,Transporters,ABC transporters,Importers,Uptake of cofactors
SW 1.2.1.1.7,BSU_33170,yvrB,Cellular processes,Transporters,ABC transporters,Importers,Uptake of cofactors
SW 1.2.1.2.1,BSU_08330,lnrN,Cellular processes,Transporters,ABC transporters,Exporters,Efflux of antibiotics
SW 1.2.1.2.1,BSU_08310,lnrL,Cellular processes,Transporters,ABC transporters,Exporters,Efflux of antibiotics
SW 1.2.1.2.1,BSU_09720,bmrD,Cellular processes,Transporters,ABC transporters,Exporters,Efflux of antibiotics
SW 1.2.1.2.1,BSU_34820,bmrA,Cellular processes,Transporters,ABC transporters,Exporters,Efflux of antibiotics
SW 1.2.1.2.1,BSU_09710,bmrC,Cellular processes,Transporters,ABC transporters,Exporters,Efflux of antibiotics
SW 1.2.1.2.1,BSU_08320,lnrM,Cellular processes,Transporters,ABC transporters,Exporters,Efflux of antibiotics
SW 1.2.1.2.2,BSU_21470,sunT,Cellular processes,Transporters,ABC transporters,Exporters,Export of antibiotic substances
SW 1.2.1.2.2,BSU_37390,albC,Cellular processes,Transporters,ABC transporters,Exporters,Export of antibiotic substances
SW 1.2.1.2.2,BSU_37400,albD,Cellular processes,Transporters,ABC transporters,Exporters,Export of antibiotic substances
SW 1.2.1.2.3,BSU_30370,bceB,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_14370,yknZ,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_30380,bceA,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_38650,yxlG,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_39640,yxdL,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_40140,yydJ,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_34690,psdB,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_14360,yknY,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_01960,skfF,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_40150,yydI,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_38660,yxlF,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_39630,yxdM,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_01950,skfE,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.3,BSU_34700,psdA,Cellular processes,Transporters,ABC transporters,Exporters,Export of peptides
SW 1.2.1.2.4,BSU_35710,tagG,Cellular processes,Transporters,ABC transporters,Exporters,Export of cell wall components
SW 1.2.1.2.4,BSU_35700,tagH,Cellular processes,Transporters,ABC transporters,Exporters,Export of cell wall components
SW 1.2.1.2.5,BSU_02760,natB,Cellular processes,Transporters,ABC transporters,Exporters,Export of ions
SW 1.2.1.2.5,BSU_02750,natA,Cellular processes,Transporters,ABC transporters,Exporters,Export of ions
