refseq.id.x,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral replication genes,Viral genes with unknown function,Viral hypothetical genes,Viral genes with host benefits,Viral structure genes,Viral genes with viral benefits,virus.tax.id,virus.name,virus.lineage,refseq.id.y,KEGG.GENOME,KEGG.DISEASE,DISEASE,host.tax.id,host.name,host.lineage,domain,phylum,class,order,family,genus.etc,pmid,evidence,sample.type,source.organism,spor_host
NC_002730,0,FALSE,0,55,6,0,FALSE,0.054545455,10,30,8,3,0,4,155148,Enterobacteria phage HK620,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; Lederbergvirus; Escherichia virus HK620,NC_002730,NA,NA,NA,562,Escherichia coli,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,NA,"RefSeq, UniProt",NA,NA,FALSE
NC_002747,0,FALSE,0,55,1,0,FALSE,0,6,33,12,2,2,0,35345,Lactococcus phage TP901-1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_002747,NA,NA,NA,1358,Lactococcus lactis,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_002796,0,FALSE,0,50,6,0,FALSE,0,4,34,10,0,1,1,31754,Lactococcus phage BK5-T,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_002796,NA,NA,NA,1358,Lactococcus lactis,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_003050,0,FALSE,0,52,1,1,FALSE,0.038461538,3,39,5,2,2,1,120574,Streptococcus phage MM1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_003050,NA,NA,NA,1301,Streptococcus,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,NA,NA,NCBI Virus,NA,NA,FALSE
NC_003085,0,FALSE,0,79,5,0,FALSE,0.012658228,2,10,65,1,0,1,49964,Myxococcus phage Mx8,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; Myxoctovirus; Myxococcus virus Mx8,NC_003085,NA,NA,NA,34,Myxococcus xanthus,Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Myxococcales; Cystobacterineae; Myxococcaceae; Myxococcus,Bacteria,Proteobacteria,delta/epsilon subdivisions,Deltaproteobacteria,Myxococcales,Cystobacterineae; Myxococcaceae; Myxococcus,NA,"Literature, RefSeq",NA,NA,FALSE
NC_003157,0,FALSE,0,67,6,0,FALSE,0.044776119,4,37,19,4,1,2,173707,Temperate phage phiNIH1.1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_003157,NA,NA,NA,1314,Streptococcus pyogenes,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,12011018,Literature,NA,NA,FALSE
NC_003216,0,FALSE,0,66,8,0,FALSE,0.015151515,5,43,14,1,2,1,40521,Listeria phage A118,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_003216,NA,NA,NA,169963,Listeria monocytogenes EGD-e,Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria; Listeria monocytogenes,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria; Listeria monocytogenes,"8577256, 10652093",Literature,NA,NA,FALSE
NC_003278,0,FALSE,0,43,6,0,FALSE,0.023255814,6,13,12,7,2,3,35343,Pseudomonas virus phiCTX,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Peduovirinae; Citexvirus,NC_003278,NA,NA,NA,287,Pseudomonas aeruginosa,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas; Pseudomonas aeruginosa group,"8469112, 10027959","Literature, NCBI Virus, RefSeq",NA,NA,FALSE
NC_003288,0,FALSE,0,65,7,0,FALSE,0.015384615,5,46,8,3,2,1,106284,Staphylococcus virus phiETA,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Phietavirus,NC_003288,NA,NA,NA,1280,Staphylococcus aureus,Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_003291,0,FALSE,0,61,2,0,FALSE,0.049180328,5,37,15,3,1,0,171618,Listeria phage PSA,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Psavirus; Listeria virus PSA,NC_003291,NA,NA,NA,1639,Listeria monocytogenes,Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,NA,RefSeq,NA,NA,FALSE
NC_003298,0,FALSE,0,43,0,0,FALSE,0.023255814,17,12,3,1,3,7,10759,Enterobacteria phage T3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Autographiviridae; Studiervirinae; Teetrevirus; Escherichia virus T3,"NC_003298, NC_047864",NA,NA,NA,562,Escherichia coli,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,NA,"RefSeq, UniProt",NA,NA,FALSE
NC_003309,0,FALSE,0,72,14,1,FALSE,0.027777778,7,39,16,6,2,2,180504,Burkholderia virus phiE125,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Stanholtvirus,NC_003309,NA,NA,NA,57975,Burkholderia thailandensis,Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; pseudomallei group,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia; pseudomallei group,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_003313,0,FALSE,0,44,5,0,FALSE,0.045454545,4,28,5,6,1,0,70734,Vibrio virus K139,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Peduovirinae; Longwoodvirus,NC_003313,NA,NA,NA,45888,Vibrio cholerae O139,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio cholerae,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio; Vibrio cholerae,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_003315,0,FALSE,0,41,3,0,FALSE,0.097560976,4,20,6,8,1,2,157239,Haemophilus virus HP2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Peduovirinae; Hpunavirus,NC_003315,NA,NA,NA,727,Haemophilus influenzae,Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_003324,0,FALSE,0,64,5,0,FALSE,0.015625,2,25,35,1,1,0,179237,Sinorhizobium phage PBC5,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_003324,NA,NA,NA,382,Sinorhizobium meliloti,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Sinorhizobium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_003345,0,FALSE,0,113,10,0,FALSE,0.026548673,6,96,8,3,0,0,33771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NC_003356,0,FALSE,0,63,5,0,FALSE,0.079365079,9,23,16,9,2,4,103807,Enterobacteria phage phiP27,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_003356,NA,NA,NA,562,Escherichia coli,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_003387,0,FALSE,0,86,2,0,FALSE,0.034883721,4,66,11,3,1,1,88870,Mycobacterium phage TM4,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Timquatrovirus; Mycobacterium virus TM4,NC_003387,NA,NA,NA,1764,Mycobacterium avium,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium avium complex (MAC),Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium; Mycobacterium avium complex (MAC),NA,RefSeq,NA,NA,FALSE
NC_003390,0,FALSE,0,55,0,1,FALSE,0,12,20,20,1,1,1,151528,Synechococcus virus P60,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Autographiviridae; Tiilvirus,NC_003390,NA,NA,NA,59931,Synechococcus sp. WH 7805,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_003444,0,FALSE,0,52,4,1,FALSE,0.038461538,8,21,11,6,2,4,55884,Enterobacteria phage SfV,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_003444,NA,NA,NA,623,Shigella flexneri,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,NA,"NCBI Virus, RefSeq, UniProt",NA,NA,FALSE
NC_003524,0,FALSE,0,52,2,1,FALSE,0.038461538,7,19,22,3,1,0,190478,Clostridium phage phi3626,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_003524,NA,NA,NA,1502,Clostridium perfringens,Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,NA,"NCBI Virus, RefSeq",NA,NA,TRUE
NC_003907,0,FALSE,0,72,3,1,FALSE,0,6,16,49,0,0,1,194802,Vibrio virus VpV262,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae,NC_003907,NA,NA,NA,670,Vibrio parahaemolyticus,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio; Vibrio harveyi group,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_004066,0,FALSE,0,62,3,0,FALSE,0,7,36,16,1,1,1,114416,Lactococcus phage ul36,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_004066,NA,NA,NA,1358,Lactococcus lactis,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_004084,0,FALSE,0,97,14,2,TRUE,0.010309278,5,9,77,3,0,3,114777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NC_004112,0,FALSE,0,64,4,0,FALSE,0.03125,4,39,16,3,1,1,51369,Lactobacillus phage A2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_004112,NA,NA,NA,1582,Lacticaseibacillus casei,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lacticaseibacillus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,12374837,"Literature, NCBI Virus, RefSeq",NA,NA,FALSE
NC_004165,0,FALSE,0,24,2,0,FALSE,0.041666667,9,1,9,2,1,2,10778,Bacillus virus B103,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; Picovirinae; unclassified Picovirinae,NC_004165,NA,NA,NA,1423,Bacillus subtilis,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis group,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus; Bacillus subtilis group,9358052,"Literature, NCBI Virus, RefSeq, UniProt",NA,NA,TRUE
NC_004166,0,FALSE,0,80,0,1,FALSE,0.0125,9,24,41,2,3,1,10724,Bacillus phage SPP1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_004166,NA,NA,NA,1423,Bacillus subtilis,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis group,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus; Bacillus subtilis group,NA,UniProt,NA,NA,TRUE
NC_004167,0,FALSE,0,57,6,1,FALSE,0.035087719,4,23,25,3,1,1,10717,Bacillus phage phi105,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,"NC_004167, NC_048631",NA,NA,NA,1423,Bacillus subtilis,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis group,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus; Bacillus subtilis group,24009114,"Literature, NCBI Virus, RefSeq, UniProt",NA,NA,TRUE
NC_004302,0,FALSE,0,49,1,0,FALSE,0,5,31,11,0,0,2,43685,Lactococcus phage r1t,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_004302,NA,NA,NA,1359,Lactococcus lactis subsp. cremoris,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus; Lactococcus lactis,8730875,"Literature, RefSeq, UniProt",NA,NA,FALSE
NC_004303,0,FALSE,0,57,3,0,FALSE,0.052631579,4,39,7,5,2,0,85154,Streptococcus virus O1205,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Brussowvirus,NC_004303,NA,NA,NA,1308,Streptococcus thermophilus,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,"NCBI Virus, RefSeq, UniProt",NA,NA,FALSE
NC_004305,0,FALSE,0,66,4,0,FALSE,0,3,28,31,0,3,1,52979,Lactobacillus phage phig1e,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_004305,NA,NA,NA,1578,Lactobacillus,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_004313,0,FALSE,0,57,4,0,FALSE,0.035087719,8,25,10,7,2,5,175950,Salmonella phage ST64B,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_004313,NA,NA,NA,90371,Salmonella enterica subsp. enterica serovar Typhimurium,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella; Salmonella enterica,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_004333,0,FALSE,0,64,5,0,FALSE,0.015625,4,49,4,2,1,4,209052,Burkholderia virus Bcep781,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Naesvirus,NC_004333,NA,NA,NA,292,Burkholderia cepacia,Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; Burkholderia cepacia complex,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia; Burkholderia cepacia complex,NA,"NCBI Virus, RefSeq, UniProt",NA,NA,FALSE
NC_004348,0,FALSE,0,66,5,1,FALSE,0.075757576,12,29,13,6,0,6,173443,Salmonella virus ST64T,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; Lederbergvirus,NC_004348,NA,NA,NA,90371,Salmonella enterica subsp. enterica serovar Typhimurium,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella; Salmonella enterica,NA,"NCBI Virus, RefSeq, UniProt",NA,NA,FALSE
NC_004456,0,FALSE,0,62,7,0,FALSE,0.016129032,5,30,15,8,2,2,207597,Vibrio phage VHML,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Vhmlvirus; Vibrio virus VHML,NC_004456,NA,NA,NA,669,Vibrio harveyi,Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio; Vibrio harveyi group,NA,RefSeq,NA,NA,FALSE
NC_004466,0,FALSE,0,70,3,0,FALSE,0.028571429,6,56,5,3,0,0,188350,Pseudomonas virus PaP3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; Bruynoghevirus,NC_004466,NA,NA,NA,286,Pseudomonas,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA,NA,NA,NA,NA,FALSE
NC_004584,0,FALSE,0,58,5,0,FALSE,0.034482759,6,26,22,2,1,1,198538,Streptococcus phage 315.1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_004584,NA,NA,NA,198466,Streptococcus pyogenes MGAS315,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus pyogenes; Streptococcus pyogenes serotype M3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus; Streptococcus pyogenes; Streptococcus pyogenes serotype M3,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_004585,0,FALSE,0,56,7,0,FALSE,0.053571429,4,25,21,3,1,2,198539,Streptococcus phage 315.2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_004585,NA,NA,NA,198466,Streptococcus pyogenes MGAS315,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus pyogenes; Streptococcus pyogenes serotype M3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus; Streptococcus pyogenes; Streptococcus pyogenes serotype M3,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_004586,0,FALSE,0,54,1,0,FALSE,0.018518519,5,25,21,1,0,2,198540,Streptococcus phage 315.3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_004586,NA,NA,NA,198466,Streptococcus pyogenes MGAS315,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus pyogenes; Streptococcus pyogenes serotype M3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus; Streptococcus pyogenes; Streptococcus pyogenes serotype M3,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_004587,0,FALSE,0,65,5,0,FALSE,0.046153846,4,38,16,4,1,2,198541,Streptococcus phage 315.4,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_004587,NA,NA,NA,198466,Streptococcus pyogenes MGAS315,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus pyogenes; Streptococcus pyogenes serotype M3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus; Streptococcus pyogenes; Streptococcus pyogenes serotype M3,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_004588,0,FALSE,0,62,3,0,FALSE,0.048387097,5,30,21,4,2,0,198542,Streptococcus phage 315.5,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; unclassified Caudovirales,NC_004588,NA,NA,NA,198466,Streptococcus pyogenes MGAS315,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus pyogenes; Streptococcus pyogenes serotype M3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus; Streptococcus pyogenes; Streptococcus pyogenes serotype M3,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_004589,0,FALSE,0,50,3,1,FALSE,0.02,6,24,16,2,1,1,198543,Streptococcus phage 315.6,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_004589,NA,NA,NA,198466,Streptococcus pyogenes MGAS315,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus pyogenes; Streptococcus pyogenes serotype M3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus; Streptococcus pyogenes; Streptococcus pyogenes serotype M3,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_004615,0,FALSE,0,65,3,0,FALSE,0.015384615,6,48,5,2,2,2,12360,Staphylococcus virus 11,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Phietavirus,NC_004615,NA,NA,NA,93061,Staphylococcus aureus subsp. aureus NCTC 8325,Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus; Staphylococcus aureus,12036589,"Literature, NCBI Virus, RefSeq",NA,NA,FALSE
NC_004616,0,FALSE,0,64,5,0,FALSE,0.015625,5,47,9,1,1,1,186152,Staphylococcus virus phi12,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Triavirus,NC_004616,NA,NA,NA,93061,Staphylococcus aureus subsp. aureus NCTC 8325,Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus; Staphylococcus aureus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_004617,0,FALSE,0,64,11,0,FALSE,0.078125,6,45,5,6,1,1,186153,Staphylococcus virus 13,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Biseptimavirus,NC_004617,NA,NA,NA,93061,Staphylococcus aureus subsp. aureus NCTC 8325,Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus; Staphylococcus aureus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_004629,0,FALSE,0,366,39,0,FALSE,0.016393443,10,320,24,6,0,6,169683,Pseudomonas virus phiKZ,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Phikzvirus,NC_004629,NA,NA,NA,287,Pseudomonas aeruginosa,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas; Pseudomonas aeruginosa group,NA,UniProt,NA,NA,FALSE
NC_004664,0,FALSE,0,52,2,0,FALSE,0.019230769,5,32,12,2,1,0,225588,Streptomyces virus phiBT1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Lomovskayavirus,NC_004664,NA,NA,NA,1916,Streptomyces lividans,Bacteria; Actinobacteria; Actinomycetia; Streptomycetales; Streptomycetaceae; Streptomyces,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
